datetime,tinggi_pasut,u_arus,v_arus,mag_arus,Hs_gelombang,Tp_gelombang,kec_angin,arah_angin,angin_sin,angin_cos,curah_hujan,jam_sin,jam_cos,bulan_sin,bulan_cos,konsentrasi_plastik
2025-01-07 16:00:00,-0.862,0.2753,0.1741,0.3257,1.314,5.51,6.03,317.3,-0.6779,0.7352,0.0,-0.866,-0.5,0.5,0.866,384.96
2025-01-07 17:00:00,-0.485,0.2616,0.2468,0.3596,1.599,7.51,6.77,21.6,0.3685,0.9296,0.63,-0.9659,-0.2588,0.5,0.866,386.64
2025-01-07 18:00:00,-0.091,0.1828,0.3429,0.3886,1.383,5.94,6.16,283.4,-0.9729,0.2314,2.45,-1.0,-0.0,0.5,0.866,313.18
2025-01-07 19:00:00,0.181,0.1495,0.2443,0.2864,1.453,6.53,6.29,337.8,-0.378,0.9258,5.0,-0.9659,0.2588,0.5,0.866,320.08
2025-01-07 20:00:00,0.55,0.0033,0.2524,0.2525,1.554,6.67,7.12,313.0,-0.7308,0.6826,4.36,-0.866,0.5,0.5,0.866,264.28
2025-01-07 21:00:00,0.649,-0.0412,0.1294,0.1358,1.501,7.27,6.77,280.1,-0.9844,0.1761,2.55,-0.7071,0.7071,0.5,0.866,297.1
2025-01-07 22:00:00,0.617,-0.2169,-0.0275,0.2186,1.409,6.41,5.91,305.5,-0.8137,0.5813,0.0,-0.5,0.866,0.5,0.866,341.09
2025-01-07 23:00:00,0.46,-0.2286,-0.1391,0.2676,1.462,6.63,6.32,277.2,-0.9922,0.1247,0.0,-0.2588,0.9659,0.5,0.866,359.09
2025-01-08 00:00:00,0.045,-0.2557,-0.231,0.3446,1.365,6.25,5.72,317.1,-0.6812,0.7321,0.0,0.0,1.0,0.5,0.866,377.74
2025-01-08 01:00:00,-0.3,-0.1551,-0.1925,0.2472,1.531,5.91,5.89,307.4,-0.7947,0.607,0.0,0.2588,0.9659,0.5,0.866,371.9
2025-01-08 02:00:00,-0.551,-0.0787,-0.081,0.1129,1.432,5.22,5.5,297.9,-0.884,0.4675,0.03,0.5,0.866,0.5,0.866,372.67
2025-01-08 03:00:00,-0.645,0.0566,-0.0164,0.0589,1.387,6.34,5.58,288.5,-0.9483,0.3173,0.03,0.7071,0.7071,0.5,0.866,360.71
2025-01-08 04:00:00,-0.525,0.154,0.1349,0.2047,1.482,5.74,5.96,340.4,-0.3352,0.9422,3.87,0.866,0.5,0.5,0.866,321.1
2025-01-08 05:00:00,-0.252,0.1824,0.1844,0.2593,1.576,6.74,6.08,311.0,-0.7546,0.6562,4.17,0.9659,0.2588,0.5,0.866,356.82
2025-01-08 06:00:00,0.109,0.2644,0.2904,0.3927,1.432,6.45,6.39,320.2,-0.6396,0.7687,4.17,1.0,0.0,0.5,0.866,357.62
2025-01-08 07:00:00,0.526,0.1994,0.2613,0.3287,1.68,6.77,5.55,319.4,-0.6505,0.7595,5.39,0.9659,-0.2588,0.5,0.866,312.53
2025-01-08 08:00:00,0.802,0.0778,0.2125,0.2263,1.427,5.85,6.25,317.7,-0.673,0.7397,8.16,0.866,-0.5,0.5,0.866,273.94
2025-01-08 09:00:00,1.034,0.0971,0.1528,0.181,1.526,7.02,5.92,306.8,-0.8004,0.5995,8.16,0.7071,-0.7071,0.5,0.866,235.63
2025-01-08 10:00:00,0.901,-0.0827,0.0282,0.0874,1.692,6.96,6.53,352.9,-0.1229,0.9924,6.71,0.5,-0.866,0.5,0.866,298.49
2025-01-08 11:00:00,0.796,-0.1901,-0.1017,0.2156,1.425,5.78,6.96,10.9,0.1892,0.9819,9.44,0.2588,-0.9659,0.5,0.866,269.13
2025-01-08 12:00:00,0.277,-0.1627,-0.1347,0.2113,1.61,7.65,5.77,351.2,-0.153,0.9882,10.42,0.0,-1.0,0.5,0.866,349.1
2025-01-08 13:00:00,-0.284,-0.1256,-0.1527,0.1977,1.417,6.26,5.8,315.5,-0.7005,0.7137,6.81,-0.2588,-0.9659,0.5,0.866,410.67
2025-01-08 14:00:00,-0.745,-0.1343,-0.0913,0.1624,1.495,5.79,5.47,313.8,-0.7216,0.6923,1.25,-0.5,-0.866,0.5,0.866,421.9
2025-01-08 15:00:00,-0.98,-0.0101,-0.0289,0.0307,1.442,6.01,6.19,342.3,-0.3037,0.9528,0.26,-0.7071,-0.7071,0.5,0.866,387.86
2025-01-08 16:00:00,-1.12,0.0496,0.0793,0.0936,1.697,5.97,5.27,296.1,-0.8983,0.4393,0.26,-0.866,-0.5,0.5,0.866,462.18
2025-01-08 17:00:00,-0.946,0.1778,0.1668,0.2437,1.58,7.25,6.07,357.8,-0.0391,0.9992,0.0,-0.9659,-0.2588,0.5,0.866,454.61
2025-01-08 18:00:00,-0.63,0.2286,0.2352,0.328,1.438,6.93,6.13,334.8,-0.426,0.9047,0.0,-1.0,-0.0,0.5,0.866,384.98
2025-01-08 19:00:00,-0.207,0.2424,0.227,0.3321,1.521,6.87,5.94,308.0,-0.7879,0.6158,0.0,-0.9659,0.2588,0.5,0.866,408.57
2025-01-08 20:00:00,0.221,0.1924,0.2566,0.3207,1.431,6.65,6.43,322.0,-0.615,0.7885,0.9,-0.866,0.5,0.5,0.866,347.08
2025-01-08 21:00:00,0.56,0.1044,0.2115,0.2359,1.491,7.08,5.96,330.7,-0.4898,0.8718,0.9,-0.7071,0.7071,0.5,0.866,269.39
2025-01-08 22:00:00,0.806,-0.0234,0.147,0.1488,1.421,6.24,5.12,304.3,-0.826,0.5637,0.9,-0.5,0.866,0.5,0.866,198.59
2025-01-08 23:00:00,0.844,-0.1863,0.024,0.1879,1.401,6.55,5.78,340.9,-0.3279,0.9447,0.84,-0.2588,0.9659,0.5,0.866,271.01
2025-01-09 00:00:00,0.579,-0.245,-0.0443,0.2489,1.458,6.01,6.18,346.8,-0.228,0.9737,0.84,0.0,1.0,0.5,0.866,293.78
2025-01-09 01:00:00,0.133,-0.2462,-0.162,0.2947,1.401,6.26,5.78,308.4,-0.7833,0.6216,1.01,0.2588,0.9659,0.5,0.866,342.78
2025-01-09 02:00:00,-0.207,-0.1954,-0.1436,0.2425,1.602,6.83,6.21,303.1,-0.8376,0.5462,0.54,0.5,0.866,0.5,0.866,351.98
2025-01-09 03:00:00,-0.532,-0.054,-0.0768,0.0939,1.472,4.89,5.1,312.4,-0.7389,0.6738,0.54,0.7071,0.7071,0.5,0.866,281.19
2025-01-09 04:00:00,-0.764,-0.0276,0.0249,0.0372,1.615,6.31,5.44,286.1,-0.9609,0.277,2.2,0.866,0.5,0.5,0.866,346.28
2025-01-09 05:00:00,-0.661,0.1187,0.0813,0.1439,1.499,6.55,5.87,273.3,-0.9983,0.0577,2.32,0.9659,0.2588,0.5,0.866,333.62
2025-01-09 06:00:00,-0.402,0.2565,0.1714,0.3085,1.515,6.45,6.0,304.2,-0.8274,0.5616,2.32,1.0,0.0,0.5,0.866,359.3
2025-01-09 07:00:00,-0.049,0.2419,0.254,0.3508,1.345,6.04,5.65,291.0,-0.9336,0.3584,0.99,0.9659,-0.2588,0.5,0.866,338.42
2025-01-09 08:00:00,0.487,0.249,0.2163,0.3299,1.464,6.72,5.38,359.3,-0.0128,0.9999,0.49,0.866,-0.5,0.5,0.866,343.69
2025-01-09 09:00:00,0.883,0.1478,0.2689,0.3068,1.429,6.02,5.99,303.6,-0.833,0.5533,0.76,0.7071,-0.7071,0.5,0.866,322.64
2025-01-09 10:00:00,1.115,0.0509,0.1261,0.136,1.366,5.68,5.14,326.4,-0.5535,0.8329,0.26,0.5,-0.866,0.5,0.866,280.9
2025-01-09 11:00:00,1.073,-0.0896,0.005,0.0898,1.369,6.89,4.88,299.3,-0.8721,0.4893,0.26,0.2588,-0.9659,0.5,0.866,176.44
2025-01-09 12:00:00,0.661,-0.1536,-0.0271,0.156,1.286,6.71,5.43,359.6,-0.0078,1.0,0.0,0.0,-1.0,0.5,0.866,318.01
2025-01-09 13:00:00,0.199,-0.2959,-0.0446,0.2993,1.252,5.84,5.23,310.2,-0.7643,0.6448,0.0,-0.2588,-0.9659,0.5,0.866,282.91
2025-01-09 14:00:00,-0.3,-0.2427,-0.1082,0.2657,1.592,6.56,5.54,283.9,-0.9707,0.2404,0.0,-0.5,-0.866,0.5,0.866,357.25
2025-01-09 15:00:00,-0.826,-0.1513,-0.0886,0.1753,1.269,6.59,4.93,331.8,-0.4732,0.8809,3.95,-0.7071,-0.7071,0.5,0.866,338.36
2025-01-09 16:00:00,-1.183,-0.033,-0.0543,0.0635,1.367,6.32,5.55,321.5,-0.6227,0.7825,3.95,-0.866,-0.5,0.5,0.866,370.38
2025-01-09 17:00:00,-1.116,0.1319,0.0228,0.1338,1.251,6.41,5.5,345.1,-0.2575,0.9663,6.25,-0.9659,-0.2588,0.5,0.866,311.76
2025-01-09 18:00:00,-1.098,0.1697,0.071,0.184,1.193,6.3,4.98,311.1,-0.753,0.658,2.3,-1.0,-0.0,0.5,0.866,419.23
2025-01-09 19:00:00,-0.646,0.3164,0.125,0.3402,1.244,5.97,5.41,317.7,-0.6731,0.7396,8.31,-0.9659,0.2588,0.5,0.866,404.49
2025-01-09 20:00:00,-0.09,0.2431,0.2416,0.3428,1.533,6.77,5.8,277.3,-0.9919,0.1273,6.12,-0.866,0.5,0.5,0.866,405.98
2025-01-09 21:00:00,0.467,0.2715,0.2753,0.3866,1.278,5.7,5.77,335.9,-0.4085,0.9127,6.12,-0.7071,0.7071,0.5,0.866,343.27
2025-01-09 22:00:00,0.862,0.1482,0.204,0.2521,1.267,6.36,5.57,316.6,-0.6875,0.7262,0.11,-0.5,0.866,0.5,0.866,349.11
2025-01-09 23:00:00,1.127,-0.0508,0.1379,0.147,1.424,6.33,4.93,311.9,-0.7444,0.6678,0.0,-0.2588,0.9659,0.5,0.866,253.9
2025-01-10 00:00:00,0.985,-0.1269,0.0782,0.149,1.2,5.9,6.81,309.3,-0.7742,0.6329,3.96,0.0,1.0,0.5,0.866,211.56
2025-01-10 01:00:00,0.693,-0.2303,-0.0409,0.2339,1.182,5.43,6.03,307.9,-0.7886,0.6149,3.96,0.2588,0.9659,0.5,0.866,363.54
2025-01-10 02:00:00,0.197,-0.2338,-0.1091,0.258,1.185,6.12,4.81,336.2,-0.4031,0.9151,12.12,0.5,0.866,0.5,0.866,275.06
2025-01-10 03:00:00,-0.292,-0.2314,-0.145,0.2731,1.182,6.07,6.03,291.9,-0.9281,0.3723,8.16,0.7071,0.7071,0.5,0.866,337.52
2025-01-10 04:00:00,-0.593,-0.1396,-0.0314,0.1431,1.333,5.83,6.25,333.6,-0.4448,0.8956,8.16,0.866,0.5,0.5,0.866,425.54
2025-01-10 05:00:00,-0.999,0.0587,-0.0116,0.0599,1.022,5.04,4.93,274.9,-0.9964,0.0848,0.45,0.9659,0.2588,0.5,0.866,366.62
2025-01-10 06:00:00,-0.796,0.1353,0.0299,0.1385,1.322,5.41,5.89,267.1,-0.9987,-0.0508,0.45,1.0,0.0,0.5,0.866,421.83
2025-01-10 07:00:00,-0.579,0.2779,0.1089,0.2985,0.997,5.68,5.67,350.3,-0.169,0.9856,1.57,0.9659,-0.2588,0.5,0.866,435.46
2025-01-10 08:00:00,-0.017,0.2851,0.247,0.3773,1.097,6.09,5.17,289.4,-0.9431,0.3326,1.12,0.866,-0.5,0.5,0.866,395.31
2025-01-10 09:00:00,0.607,0.3407,0.2076,0.399,0.998,6.73,5.21,317.6,-0.6737,0.739,1.12,0.7071,-0.7071,0.5,0.866,350.78
2025-01-10 10:00:00,0.997,0.1613,0.2805,0.3236,1.084,5.9,5.39,308.3,-0.7848,0.6198,0.0,0.5,-0.866,0.5,0.866,298.5
2025-01-10 11:00:00,1.151,0.0333,0.0883,0.0943,1.225,5.3,5.55,323.6,-0.5934,0.8049,2.7,0.2588,-0.9659,0.5,0.866,218.55
2025-01-10 12:00:00,1.082,-0.0248,0.1326,0.1349,0.94,5.63,4.98,316.3,-0.6911,0.7228,2.7,0.0,-1.0,0.5,0.866,265.31
2025-01-10 13:00:00,0.774,-0.2246,0.0158,0.2251,1.327,6.87,5.3,341.1,-0.3243,0.9459,4.75,-0.2588,-0.9659,0.5,0.866,288.66
2025-01-10 14:00:00,0.113,-0.2105,-0.0703,0.2219,0.926,5.37,5.63,279.3,-0.9869,0.1611,2.04,-0.5,-0.866,0.5,0.866,296.92
2025-01-10 15:00:00,-0.504,-0.2355,-0.1224,0.2654,1.025,6.41,5.03,331.8,-0.473,0.8811,3.3,-0.7071,-0.7071,0.5,0.866,388.28
2025-01-10 16:00:00,-1.092,-0.2029,-0.0612,0.2119,0.963,5.85,6.92,313.7,-0.7228,0.6911,6.57,-0.866,-0.5,0.5,0.866,429.68
2025-01-10 17:00:00,-1.479,-0.141,-0.0547,0.1513,1.104,6.27,5.01,276.7,-0.9932,0.1166,6.57,-0.9659,-0.2588,0.5,0.866,400.65
2025-01-10 18:00:00,-1.375,0.0812,-0.028,0.0859,1.007,6.75,6.24,301.8,-0.8503,0.5263,5.32,-1.0,-0.0,0.5,0.866,431.8
2025-01-10 19:00:00,-1.155,0.2214,0.0375,0.2246,1.062,4.98,5.84,274.9,-0.9963,0.0855,0.0,-0.9659,0.2588,0.5,0.866,451.92
2025-01-10 20:00:00,-0.73,0.3501,0.1778,0.3927,0.84,6.05,6.43,273.2,-0.9985,0.0553,0.0,-0.866,0.5,0.5,0.866,407.84
2025-01-10 21:00:00,0.07,0.3815,0.229,0.4449,1.011,5.78,6.15,304.1,-0.8282,0.5604,2.59,-0.7071,0.7071,0.5,0.866,446.09
2025-01-10 22:00:00,0.682,0.2288,0.1991,0.3033,0.884,5.19,5.83,344.7,-0.2646,0.9644,2.84,-0.5,0.866,0.5,0.866,317.5
2025-01-10 23:00:00,1.222,0.1647,0.2138,0.2698,1.061,5.84,5.08,322.8,-0.6044,0.7967,3.68,-0.2588,0.9659,0.5,0.866,260.48
2025-01-11 00:00:00,1.305,0.008,0.1306,0.1309,0.85,6.46,5.3,347.5,-0.2167,0.9762,6.75,0.0,1.0,0.5,0.866,193.22
2025-01-11 01:00:00,1.171,-0.1279,0.0583,0.1405,0.821,6.25,5.41,316.9,-0.6833,0.7301,6.5,0.2588,0.9659,0.5,0.866,272.45
2025-01-11 02:00:00,0.753,-0.2546,-0.0106,0.2549,1.143,5.0,6.14,353.7,-0.109,0.994,5.85,0.5,0.866,0.5,0.866,291.43
2025-01-11 03:00:00,0.161,-0.3849,-0.0566,0.389,0.828,5.2,5.38,351.2,-0.1536,0.9881,13.2,0.7071,0.7071,0.5,0.866,364.71
2025-01-11 04:00:00,-0.551,-0.2655,-0.1047,0.2854,0.796,6.02,6.34,291.3,-0.932,0.3624,13.2,0.866,0.5,0.5,0.866,317.01
2025-01-11 05:00:00,-0.954,-0.1882,-0.1378,0.2333,0.78,5.51,5.96,316.8,-0.6849,0.7287,13.01,0.9659,0.2588,0.5,0.866,394.9
2025-01-11 06:00:00,-1.128,0.0081,-0.0463,0.047,0.968,5.76,6.52,296.9,-0.8915,0.453,0.0,1.0,0.0,0.5,0.866,372.29
2025-01-11 07:00:00,-0.978,0.2152,0.0325,0.2176,0.777,4.74,5.6,311.4,-0.7503,0.661,2.13,0.9659,-0.2588,0.5,0.866,366.65
2025-01-11 08:00:00,-0.414,0.3092,0.0866,0.3211,0.776,5.15,6.16,356.5,-0.0618,0.9981,2.13,0.866,-0.5,0.5,0.866,431.16
2025-01-11 09:00:00,0.129,0.3941,0.2191,0.4509,0.904,5.01,5.32,299.0,-0.875,0.4842,11.31,0.7071,-0.7071,0.5,0.866,390.75
2025-01-11 10:00:00,0.662,0.3294,0.3081,0.451,0.935,4.9,7.01,285.3,-0.9643,0.2646,9.18,0.5,-0.866,0.5,0.866,250.71
2025-01-11 11:00:00,1.224,0.1548,0.2516,0.2954,0.829,4.96,6.41,287.0,-0.9563,0.2924,10.1,0.2588,-0.9659,0.5,0.866,286.82
2025-01-11 12:00:00,1.446,-0.0532,0.1539,0.1629,0.766,5.04,5.59,305.1,-0.818,0.5752,7.81,0.0,-1.0,0.5,0.866,262.38
2025-01-11 13:00:00,1.204,-0.1159,0.1181,0.1654,0.825,5.2,5.27,48.6,0.7505,0.6609,10.09,-0.2588,-0.9659,0.5,0.866,276.58
2025-01-11 14:00:00,0.574,-0.2675,-0.0193,0.2682,0.915,5.28,6.31,351.8,-0.1423,0.9898,9.17,-0.5,-0.866,0.5,0.866,289.53
2025-01-11 15:00:00,-0.077,-0.3677,-0.0481,0.3709,0.802,6.06,5.37,243.2,-0.8924,-0.4512,3.92,-0.7071,-0.7071,0.5,0.866,334.59
2025-01-11 16:00:00,-0.724,-0.3804,-0.1177,0.3982,0.842,5.15,5.93,314.1,-0.7181,0.696,3.03,-0.866,-0.5,0.5,0.866,393.46
2025-01-11 17:00:00,-1.407,-0.2425,-0.1514,0.2859,0.782,6.24,5.61,299.3,-0.8723,0.489,3.03,-0.9659,-0.2588,0.5,0.866,429.94
2025-01-11 18:00:00,-1.635,-0.0628,-0.1184,0.1341,0.851,5.38,6.2,339.7,-0.3476,0.9376,5.96,-1.0,-0.0,0.5,0.866,492.37
2025-01-11 19:00:00,-1.53,0.1493,-0.0352,0.1534,0.86,5.85,6.49,285.5,-0.9635,0.2677,4.66,-0.9659,0.2588,0.5,0.866,414.15
2025-01-11 20:00:00,-1.167,0.2827,0.074,0.2922,0.804,5.79,5.53,289.1,-0.945,0.327,4.68,-0.866,0.5,0.5,0.866,378.63
2025-01-11 21:00:00,-0.422,0.4278,0.151,0.4536,0.959,5.31,5.52,300.7,-0.8597,0.5107,0.11,-0.7071,0.7071,0.5,0.866,387.26
2025-01-11 22:00:00,0.208,0.323,0.2058,0.3829,0.942,5.57,6.12,297.7,-0.8853,0.465,0.03,-0.5,0.866,0.5,0.866,400.39
2025-01-11 23:00:00,1.005,0.312,0.3091,0.4392,0.846,5.36,6.12,331.3,-0.4804,0.8771,0.0,-0.2588,0.9659,0.5,0.866,339.12
2025-01-12 00:00:00,1.462,0.1237,0.2377,0.2679,0.817,5.76,6.14,306.6,-0.8024,0.5967,0.0,0.0,1.0,0.5,0.866,264.83
2025-01-12 01:00:00,1.466,-0.0343,0.1809,0.1841,1.042,5.8,5.76,340.1,-0.3407,0.9402,0.0,0.2588,0.9659,0.5,0.866,208.92
2025-01-12 02:00:00,1.295,-0.2459,0.0809,0.2588,0.926,5.34,5.67,294.7,-0.9082,0.4185,0.73,0.5,0.866,0.5,0.866,232.27
2025-01-12 03:00:00,0.545,-0.2919,-0.0264,0.2931,1.126,6.04,5.64,336.6,-0.3964,0.9181,0.73,0.7071,0.7071,0.5,0.866,293.26
2025-01-12 04:00:00,-0.125,-0.3416,-0.1576,0.3762,1.058,6.06,5.77,286.1,-0.9609,0.2769,0.73,0.866,0.5,0.5,0.866,335.87
2025-01-12 05:00:00,-0.751,-0.3059,-0.2152,0.374,0.879,6.58,7.23,330.4,-0.4944,0.8692,0.85,0.9659,0.2588,0.5,0.866,376.5
2025-01-12 06:00:00,-1.105,-0.129,-0.1698,0.2132,0.853,5.65,6.1,302.5,-0.8434,0.5373,2.18,1.0,0.0,0.5,0.866,369.66
2025-01-12 07:00:00,-1.325,0.0503,-0.0747,0.09,0.909,5.7,6.09,337.3,-0.3861,0.9225,2.18,0.9659,-0.2588,0.5,0.866,345.65
2025-01-12 08:00:00,-0.91,0.2584,-0.0055,0.2585,1.096,6.15,6.94,254.0,-0.9612,-0.276,1.32,0.866,-0.5,0.5,0.866,374.38
2025-01-12 09:00:00,-0.398,0.3158,0.1208,0.3381,0.909,5.22,6.17,295.4,-0.9032,0.4292,6.55,0.7071,-0.7071,0.5,0.866,371.8
2025-01-12 10:00:00,0.253,0.3989,0.2939,0.4954,1.147,5.14,6.46,344.2,-0.2721,0.9623,6.55,0.5,-0.866,0.5,0.866,349.86
2025-01-12 11:00:00,0.969,0.3556,0.2319,0.4245,0.921,5.55,6.7,310.0,-0.7666,0.6422,6.55,0.2588,-0.9659,0.5,0.866,321.78
2025-01-12 12:00:00,1.364,0.1978,0.2655,0.3311,1.016,6.37,6.11,272.5,-0.9991,0.0431,0.0,0.0,-1.0,0.5,0.866,288.46
2025-01-12 13:00:00,1.38,0.0597,0.2885,0.2946,1.06,6.51,6.59,297.3,-0.8884,0.459,0.0,-0.2588,-0.9659,0.5,0.866,297.02
2025-01-12 14:00:00,1.089,-0.1532,0.1296,0.2006,1.068,4.96,6.51,324.6,-0.5794,0.815,0.0,-0.5,-0.866,0.5,0.866,270.68
2025-01-12 15:00:00,0.431,-0.3254,-0.0106,0.3255,0.991,6.13,6.51,294.7,-0.9083,0.4183,0.0,-0.7071,-0.7071,0.5,0.866,350.01
2025-01-12 16:00:00,-0.337,-0.3719,-0.0643,0.3774,1.04,4.77,6.2,344.0,-0.2752,0.9614,0.0,-0.866,-0.5,0.5,0.866,358.03
2025-01-12 17:00:00,-1.064,-0.3239,-0.1696,0.3656,1.059,6.12,6.59,342.1,-0.3069,0.9517,0.0,-0.9659,-0.2588,0.5,0.866,401.38
2025-01-12 18:00:00,-1.543,-0.1848,-0.1968,0.2699,1.187,6.26,6.91,331.7,-0.4742,0.8804,0.0,-1.0,-0.0,0.5,0.866,455.4
2025-01-12 19:00:00,-1.843,-0.0827,-0.1343,0.1577,1.191,5.2,7.05,340.8,-0.3293,0.9442,0.0,-0.9659,0.2588,0.5,0.866,373.85
2025-01-12 20:00:00,-1.421,0.1778,-0.0628,0.1885,1.162,6.52,6.27,302.1,-0.8469,0.5317,0.0,-0.866,0.5,0.5,0.866,394.09
2025-01-12 21:00:00,-1.015,0.2875,0.0504,0.2919,1.04,6.74,6.56,352.2,-0.1361,0.9907,0.0,-0.7071,0.7071,0.5,0.866,366.41
2025-01-12 22:00:00,-0.102,0.4723,0.1977,0.512,1.108,5.92,7.29,341.9,-0.3108,0.9505,0.42,-0.5,0.866,0.5,0.866,327.88
2025-01-12 23:00:00,0.772,0.3904,0.2568,0.4673,1.238,6.2,6.58,311.8,-0.7457,0.6662,0.42,-0.2588,0.9659,0.5,0.866,270.9
2025-01-13 00:00:00,1.405,0.2608,0.3171,0.4106,1.171,6.78,6.58,274.3,-0.9971,0.0757,1.17,0.0,1.0,0.5,0.866,284.65
2025-01-13 01:00:00,1.666,0.1147,0.2925,0.3142,1.232,5.55,6.64,255.8,-0.9696,-0.2448,1.21,0.2588,0.9659,0.5,0.866,184.97
2025-01-13 02:00:00,1.583,-0.1113,0.2157,0.2427,1.186,5.51,7.18,339.7,-0.3463,0.9381,1.21,0.5,0.866,0.5,0.866,235.54
2025-01-13 03:00:00,1.088,-0.3452,0.0978,0.3588,1.411,5.93,6.71,274.7,-0.9966,0.0823,0.46,0.7071,0.7071,0.5,0.866,287.81
2025-01-13 04:00:00,0.356,-0.3955,-0.0775,0.403,1.283,6.2,7.33,292.0,-0.9274,0.3741,2.09,0.866,0.5,0.5,0.866,316.67
2025-01-13 05:00:00,-0.357,-0.395,-0.15,0.4225,1.359,6.3,6.8,326.9,-0.5457,0.838,2.09,0.9659,0.2588,0.5,0.866,416.42
2025-01-13 06:00:00,-1.02,-0.3388,-0.1947,0.3907,1.272,5.89,7.11,282.5,-0.9763,0.2165,2.56,1.0,0.0,0.5,0.866,387.31
2025-01-13 07:00:00,-1.403,-0.1103,-0.177,0.2085,1.292,6.05,7.65,15.9,0.2733,0.9619,1.27,0.9659,-0.2588,0.5,0.866,386.69
2025-01-13 08:00:00,-1.264,0.123,-0.1162,0.1692,1.362,6.02,7.15,320.9,-0.6302,0.7764,1.43,0.866,-0.5,0.5,0.866,375.8
2025-01-13 09:00:00,-0.865,0.3114,-0.0059,0.3114,1.239,5.88,7.13,352.0,-0.14,0.9902,0.96,0.7071,-0.7071,0.5,0.866,429.4
2025-01-13 10:00:00,-0.16,0.3674,0.1769,0.4078,1.478,6.06,6.89,341.1,-0.3245,0.9459,0.17,0.5,-0.866,0.5,0.866,427.67
2025-01-13 11:00:00,0.578,0.4798,0.2232,0.5292,1.321,5.85,7.22,251.6,-0.9486,-0.3165,0.25,0.2588,-0.9659,0.5,0.866,361.07
2025-01-13 12:00:00,1.117,0.3305,0.3258,0.464,1.409,5.35,7.33,333.6,-0.4445,0.8958,0.25,0.0,-1.0,0.5,0.866,390.06
2025-01-13 13:00:00,1.438,0.1553,0.2476,0.2923,1.406,6.23,7.02,314.6,-0.7121,0.7021,0.25,-0.2588,-0.9659,0.5,0.866,271.53
2025-01-13 14:00:00,1.416,-0.047,0.2072,0.2124,1.427,5.4,7.08,313.4,-0.7261,0.6876,0.0,-0.5,-0.866,0.5,0.866,251.73
2025-01-13 15:00:00,0.936,-0.2924,0.0952,0.3075,1.467,6.8,7.61,314.4,-0.7149,0.6992,0.0,-0.7071,-0.7071,0.5,0.866,311.78
2025-01-13 16:00:00,0.16,-0.3707,0.0112,0.3709,1.367,6.01,7.12,341.4,-0.3195,0.9476,5.4,-0.866,-0.5,0.5,0.866,316.34
2025-01-13 17:00:00,-0.666,-0.4289,-0.1257,0.447,1.322,6.18,7.32,356.1,-0.0674,0.9977,5.4,-0.9659,-0.2588,0.5,0.866,410.61
2025-01-13 18:00:00,-1.318,-0.3655,-0.2372,0.4357,1.472,6.25,7.66,285.2,-0.965,0.2621,5.78,-1.0,-0.0,0.5,0.866,405.24
2025-01-13 19:00:00,-1.815,-0.133,-0.2029,0.2426,1.567,6.44,7.39,316.9,-0.6829,0.7306,0.55,-0.9659,0.2588,0.5,0.866,392.59
2025-01-13 20:00:00,-1.748,0.1226,-0.1306,0.1791,1.383,6.95,7.05,350.0,-0.1728,0.985,0.73,-0.866,0.5,0.5,0.866,490.3
2025-01-13 21:00:00,-1.356,0.3005,-0.0388,0.303,1.371,5.62,7.91,309.8,-0.7681,0.6403,0.35,-0.7071,0.7071,0.5,0.866,430.38
2025-01-13 22:00:00,-0.607,0.4534,0.0725,0.4592,1.644,5.85,8.55,320.1,-0.6418,0.7669,0.18,-0.5,0.866,0.5,0.866,454.1
2025-01-13 23:00:00,0.349,0.4396,0.2435,0.5026,1.486,6.51,7.31,320.4,-0.637,0.7709,0.0,-0.2588,0.9659,0.5,0.866,406.34
2025-01-14 00:00:00,1.151,0.3278,0.3355,0.469,1.635,6.4,7.52,7.9,0.1369,0.9906,2.75,0.0,1.0,0.5,0.866,256.05
2025-01-14 01:00:00,1.695,0.2868,0.32,0.4297,1.476,6.62,7.48,333.7,-0.4429,0.8966,2.75,0.2588,0.9659,0.5,0.866,279.25
2025-01-14 02:00:00,1.864,0.0906,0.3108,0.3238,1.456,6.77,7.76,6.8,0.1178,0.993,2.75,0.5,0.866,0.5,0.866,225.69
2025-01-14 03:00:00,1.518,-0.1474,0.1892,0.2398,1.409,5.8,8.13,358.6,-0.0246,0.9997,1.21,0.7071,0.7071,0.5,0.866,224.32
2025-01-14 04:00:00,0.921,-0.3831,0.0427,0.3855,1.41,6.65,7.72,309.3,-0.7736,0.6337,1.21,0.866,0.5,0.5,0.866,323.29
2025-01-14 05:00:00,0.059,-0.4783,-0.108,0.4904,1.545,6.02,7.34,322.5,-0.6085,0.7936,1.21,0.9659,0.2588,0.5,0.866,396.62
2025-01-14 06:00:00,-0.695,-0.4226,-0.1972,0.4664,1.561,6.59,7.88,6.3,0.1098,0.994,0.27,1.0,0.0,0.5,0.866,453.14
2025-01-14 07:00:00,-1.277,-0.2934,-0.2577,0.3905,1.399,5.72,7.38,286.5,-0.959,0.2833,0.27,0.9659,-0.2588,0.5,0.866,409.07
2025-01-14 08:00:00,-1.46,-0.0134,-0.2007,0.2012,1.404,6.41,7.44,334.0,-0.4379,0.899,0.27,0.866,-0.5,0.5,0.866,432.69
